Season;Date;HomeTeam;AwayTeam;Score;FTHG;FTAG;Odds_1;Odds_x;Odds_2;Explore_id;FTR
Handbollsligan 2017/2018;09/09/2017;Ystads IF;Kristianstad;27:31;27;31;3.50;9.32;1.44;8dUym9Nr;A
Handbollsligan 2017/2018;08/09/2017;Helsingborg;Lugi;22:23;22;23;3.71;9.61;1.40;ALl1gBpF;A
Elitserien 2015/2016;14/09/2015;Drott;Lugi;20:33;20;33;2.67;9.09;1.65;zg9h0anb;A
Elitserien 2015/2016;14/09/2015;Redbergslids;Hammarby;24:23;24;23;1.58;9.42;2.83;tW9l1uXi;H
Elitserien 2015/2016;13/09/2015;Guif;Alingsas;25:27;25;27;1.69;8.99;2.60;SS5p2LHo;A
Elitserien 2015/2016;13/09/2015;Karlskrona;Aranas;25:23;25;23;1.30;10.70;4.39;QNR1wxuo;H
Elitserien 2015/2016;12/09/2015;Skovde;Savehof;20:26;20;26;3.12;9.82;1.49;OEuzrIWT;A
Elitserien 2015/2016;11/09/2015;Kristianstad;Drott;37:23;37;23;1.06;16.32;11.90;GltWrbHN;H
Elitserien 2015/2016;11/09/2015;Lugi;Malmo;24:23;24;23;1.49;9.66;3.18;xbsSqv2H;H
Elitserien 2013/2014;26/09/2013;Lugi;Lund;30:25;30;25;1.12;13.66;7.55;ngCaYZ1Q;H
Elitserien 2013/2014;25/09/2013;Rimbo;Skovde;27:28;27;28;3.70;10.74;1.36;CzdvRif0;A
Elitserien 2013/2014;25/09/2013;Savehof;Alingsas;26:24;26;24;1.45;9.67;3.24;jRfrQB96;H
Elitserien 2013/2014;25/09/2013;Ystads IF;Malmo;27:27;27;27;1.54;9.71;2.90;fa1ZRXvf;D
Elitserien 2013/2014;23/09/2013;Redbergslids;Guif;22:31;22;31;2.46;8.83;1.73;4UMfZFnK;A
Elitserien 2013/2014;22/09/2013;Malmo;Lugi;24:23;24;23;2.81;9.45;1.56;QwOjzdXD;H
Elitserien 2013/2014;21/09/2013;Hammarby;Rimbo;30:29;30;29;1.26;11.41;4.57;G8t0DYP0;H
Elitserien 2013/2014;21/09/2013;Lund;Kristianstad;23:31;23;31;5.55;11.82;1.20;25xdEEAf;A
Elitserien 2013/2014;20/09/2013;Skovde;Savehof;25:25;25;25;1.98;8.35;2.11;bXV4Chu7;D
Elitserien 2011/2012;17/09/2011;Tumba;Savehof;14:31;14;31;6.26;14.44;1.14;GICqtyNp;A
Elitserien 2011/2012;16/09/2011;Redbergslids;Alingsas;23:27;23;27;1.95;8.82;2.10;KAX8nwpH;A
Elitserien 2011/2012;14/09/2011;Alingsas;Tumba;31:25;31;25;1.10;14.52;8.40;IwDui1Vo;H
Elitserien 2011/2012;14/09/2011;Kristianstad;Aranas;26:25;26;25;1.63;9.54;2.62;Q3Gmku0b;H
Elitserien 2011/2012;14/09/2011;Malmo;Drott;28:30;28;30;1.61;9.59;2.69;vmEyhsGu;A
Elitserien 2011/2012;14/09/2011;Savehof;Hammarby;29:21;29;21;1.05;16.40;12.90;8S5hlaF4;H
Elitserien 2011/2012;13/09/2011;Guif;Redbergslids;38:31;38;31;1.34;10.86;3.85;C0CqjLph;H
Elitserien 2011/2012;13/09/2011;Lund;Ystads IF;31:22;31;22;2.60;9.46;1.64;no3XXvNU;H
Elitserien 2010/2011;29/09/2010;Skovde;Hammarby;29:25;29;25;;;;ANG3hn93;H
Elitserien 2010/2011;28/09/2010;Malmo;Ystads IF;30:29;30;29;;;;tlCagSgc;H
Elitserien 2010/2011;27/09/2010;Drott;Lugi;25:26;25;26;;;;f7O6oGzi;A
Elitserien 2010/2011;27/09/2010;Hammarby;Lindesberg;31:25;31;25;;;;2cDef8vi;H
Elitserien 2010/2011;26/09/2010;Aranas;Lund;31:27;31;27;;;;l8dZ3OjI;H
Elitserien 2010/2011;26/09/2010;Guif;Redbergslids;34:25;34;25;;;;t4K2ndLp;H
Elitserien 2010/2011;23/09/2010;Lund;Malmo;29:24;29;24;;;;AHcV44yC;H
Elitserien 2013/2014;18/09/2013;Drott;Malmo;27:29;27;29;1.42;10.04;3.37;Q5KuqQFo;A
Elitserien 2010/2011;22/09/2010;Savehof;Skovde;41:27;41;27;;;;reRY5pM5;H
Elitserien 2010/2011;22/09/2010;Kristianstad;Drott;27:28;27;28;;;;6P4I76ig;A
Elitserien 2010/2011;22/09/2010;Lugi;Aranas;31:21;31;21;;;;hM0E8nxm;H
Elitserien 2010/2011;22/09/2010;Redbergslids;Hammarby;30:24;30;24;;;;0n4M6Q6a;H
Elitserien 2010/2011;20/09/2010;Lindesberg;Savehof;29:34;29;34;;;;8lPsE8EP;A
Elitserien 2010/2011;20/09/2010;Skovde;Alingsas;33:24;33;24;;;;AcB99SMt;H
Elitserien 2010/2011;19/09/2010;Aranas;Kristianstad;21:23;21;23;;;;GG7ikPyP;A
Elitserien 2010/2011;18/09/2010;Alingsas;Lindesberg;31:30;31;30;;;;rRFvhRi6;H
Elitserien 2010/2011;18/09/2010;Hammarby;Guif;21:27;21;27;;;;xQ8mj5MI;A
Elitserien 2010/2011;18/09/2010;Malmo;Lugi;35:25;35;25;;;;l4Gzg7x0;H
Elitserien 2010/2011;18/09/2010;Savehof;Redbergslids;28:27;28;27;;;;f1Jrio7C;H
Elitserien 2010/2011;18/09/2010;Ystads IF;Lund;24:29;24;29;;;;6egOgmNg;A
Elitserien 2010/2011;15/09/2010;Guif;Savehof;29:38;29;38;;;;hlDm0kpQ;A
Elitserien 2010/2011;15/09/2010;Kristianstad;Malmo;25:24;25;24;;;;vo9q1VUJ;H
Elitserien 2010/2011;15/09/2010;Lindesberg;Skovde;31:31;31;31;;;;lKbJfT7m;D
Elitserien 2010/2011;15/09/2010;Redbergslids;Alingsas;31:19;31;19;;;;ATaFe9hs;H
Elitserien 2010/2011;14/09/2010;Lugi;Ystads IF;21:25;21;25;;;;YN6hxnhJ;A
Elitserien 2010/2011;13/09/2010;Drott;Aranas;22:23;22;23;;;;fX7lwSxD;A
